Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
0,0,66,0,72,0,1,1,0,1,2,105,1,1,1,2,4,2,5,1,1,0,0,7000,2,-1,1,0,0,1,0,8000,1,1,90,45,80,80,90,70,80,80,80,0,1,0,0,3,0 ,0,1
0,0,66,0,66,0,1,1,4000,0,0,270,0,2,1,3,4,5,2,1,1,0,0,90000,5,0,1,0,0,1,0,20000,1,1,90,70,90,80,80,100,90,50,90,0,1,0,0,1,0 ,0,1
0,0,65,1,67,0,0,1,900,0,0,80,1,1,1,4,4,4,3,1,1,0,0,60000,4,0,2,0,0,1,0,1000,1,1,100,100,100,100,100,100,100,100,98,0,1,0,0,1,0 ,0,1
0,1,65,0,31,1,1,1,50000,0,0,75,1,4,1,1,4,8,2,1,0,0,0,50000,3,-1,1,0,0,1,0,100000,0,1,100,100,98,98,98,90,98,90,90,0,1,0,2,1,0 ,0,1
1,0,66,1,46,0,1,1,40000,1,2,200,1,1,1,2,6,7,2,1,1,0,0,40000,3,0,1,0,0,1,0,40000,0,1,90,90,80,80,80,80,90,85,90,40000,1,0,0,1,0 ,0,1
1,0,65,1,51,0,1,1,0,0,0,40,0,3,1,3,5,8,1,1,1,0,0,30000,3,0,1,0,0,1,0,50000,1,1,50,50,50,50,50,50,50,50,50,20000,1,0,0,1,0 ,0,1
0,1,65,1,26,0,1,1,0,0,0,80,1,2,1,2,1,2,1,1,0,0,0,20000,3,0,0,0,0,1,0,40000,1,1,90,90,80,100,90,100,90,90,100,20000,1,0,0,1,0 ,0,1
0,0,67,0,53,0,1,1,10000,0,0,100,1,0,0,2,6,6,1,1,1,0,0,20000,6,-1,1,0,0,1,-1,20000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,0,1,0 ,0,1
0,0,67,0,78,1,1,1,0,0,0,80,0,2,0,3,3,3,2,1,0,0,0,4000,2,-1,1,0,0,1,-1,50000,1,1,80,70,70,80,80,80,70,80,80,2000,1,0,0,1,0 ,0,1
0,0,65,1,75,1,1,1,0,0,0,130,1,1,1,2,3,4,2,1,1,0,0,5000,5,-1,1,0,0,1,-1,10000,1,1,100,100,90,90,90,90,90,90,90,0,1,0,0,0,0 ,0,1
0,0,65,0,58,0,1,1,7000,0,0,220,0,1,1,2,5,6,3,1,1,0,0,40000,6,0,1,0,0,1,-1,20000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
0,1,65,0,41,0,1,2,30000,1,2,110,1,3,1,2,6,7,2,1,1,0,0,600000,2,1,2,1,0,1,0,100000,0,1,100,100,100,95,100,100,100,100,100,30000,2,0,2,1,0 ,0,1
0,0,67,1,47,1,1,1,0,0,0,70,0,1,0,4,1,2,1,1,1,0,0,10000,3,-1,1,0,0,1,-1,24000,1,0,60,80,60,60,70,70,50,70,70,7000,1,0,0,1,0 ,0,0
0,1,65,1,52,0,1,2,35000,0,0,90,1,1,1,2,6,8,2,1,1,0,0,85000,3,1,1,0,0,1,0,60000,1,1,100,100,100,100,100,100,80,90,80,40000,1,0,2,1,0 ,0,1
1,0,65,0,58,0,1,1,3000,0,0,105,1,2,1,5,6,8,7,1,1,0,0,3000,2,0,1,0,0,1,0,30000,1,1,100,90,90,100,100,100,100,100,100,0,1,0,0,1,0 ,0,1
0,1,65,0,67,0,1,1,50000,1,2,55,1,2,1,2,4,5,3,1,1,0,0,70000,2,0,1,0,0,1,0,70000,1,1,70,70,70,70,70,70,70,70,70,20000,1,0,0,1,0 ,0,1
1,1,66,1,79,0,1,1,0,0,0,50,0,1,0,4,3,3,2,1,1,0,0,24000,2,-1,1,0,0,1,-1,30000,1,0,70,60,60,60,70,60,60,60,70,0,1,0,0,1,0 ,0,1
1,1,66,1,44,0,1,1,50000,0,0,400,1,2,1,1,5,4,5,1,0,1,1,100000,3,1,3,0,0,1,0,100000,1,1,75,70,65,60,55,75,80,65,70,40000,1,0,2,3,0 ,0,1
0,1,65,1,48,0,1,1,30000,0,0,115,1,3,1,2,7,7,5,1,1,0,0,70000,4,0,1,0,0,1,0,15000,1,1,70,70,60,70,60,70,80,70,70,40000,2,0,0,1,0 ,0,1
1,0,67,0,67,0,1,1,1000,0,0,150,1,4,1,5,4,6,3,1,1,0,0,18000,3,-1,1,0,0,1,-1,40000,1,1,80,90,60,90,75,95,100,60,75,12000,1,0,0,1,0 ,0,1
0,0,66,1,39,0,1,1,30000,0,0,200,1,3,1,2,4,4,3,1,1,0,0,50000,4,0,1,0,0,1,0,9999998,1,1,80,80,70,60,60,70,70,70,70,20000,1,0,0,1,0 ,0,1
0,0,67,0,28,0,1,1,70000,0,0,200,1,1,1,3,6,8,3,1,1,0,0,140000,3,0,1,1,0,1,0,100000,0,0,80,80,80,90,70,90,100,50,80,70000,1,0,0,4,0 ,0,1
1,0,67,0,26,0,1,1,10000,0,0,300,1,2,1,2,3,4,2,1,1,0,0,60000,4,0,1,0,0,1,0,200000,0,0,85,80,80,80,70,80,80,85,80,0,1,0,0,1,0 ,0,1
0,0,65,1,60,0,1,1,0,0,0,80,1,3,1,2,3,4,2,1,1,0,0,2000,2,0,1,0,0,1,-1,10000,1,1,70,80,70,80,60,80,90,70,60,0,1,0,0,1,0 ,0,1
1,1,65,0,50,0,1,2,50000,1,2,105,1,2,1,2,3,3,1,1,1,0,0,130000,3,0,2,0,0,1,0,70000,1,1,90,90,90,95,90,95,95,90,90,80000,1,0,2,3,0 ,0,1
0,0,65,0,51,1,1,1,20000,1,2,180,1,2,1,2,5,6,2,1,1,0,0,40000,1,0,2,0,0,1,-1,60000,1,1,100,80,95,80,98,80,87,98,100,20000,1,0,0,1,0 ,0,1
0,1,65,1,64,0,1,1,35000,0,0,90,0,3,1,3,5,6,3,1,1,0,0,65000,2,0,1,1,0,1,1,50000,1,1,80,80,80,80,80,70,80,80,80,40000,1,0,0,1,0 ,0,1
0,0,67,0,69,0,1,1,2000,0,0,26,0,2,0,3,3,3,2,1,1,0,0,20000,1,-1,1,0,0,1,-1,10000,1,1,60,60,60,60,60,60,60,60,60,0,1,0,0,1,0 ,0,1
1,0,65,0,60,0,1,1,10000,1,2,90,1,4,1,2,6,6,1,1,1,0,0,20000,2,0,1,0,0,1,0,50000,1,1,90,90,90,90,80,90,80,90,90,10000,1,0,2,1,0 ,0,1
1,1,32,0,43,0,1,3,200000,0,0,42,1,1,1,2,8,8,4,1,1,0,0,300000,3,0,2,1,0,1,0,500000,1,1,70,70,70,70,70,60,60,70,70,100000,2,0,0,1,0 ,0,1
1,1,32,0,53,0,1,1,20000,0,0,140,1,3,1,2,5,3,2,1,0,0,0,30000,4,0,1,0,0,1,0,50000,1,1,70,75,60,50,55,75,70,80,75,10000,1,0,0,1,0 ,0,1
1,1,34,0,40,0,0,2,150000,1,0,78,1,2,1,2,2,5,1,1,0,1,0,150000,4,-2,0,0,0,1,-1,10000000,1,0,95,60,50,80,70,60,80,80,80,30000,1,0,0,1,0 ,0,1
1,1,34,1,45,0,1,2,0,0,0,80,1,2,1,2,6,6,4,1,1,0,0,200000,3,0,1,0,0,1,0,100000,1,1,50,40,60,60,50,60,40,60,60,150000,2,0,0,1,0 ,0,1
0,1,32,0,55,0,1,1,0,0,0,90,1,1,1,1,2,2,2,1,1,1,1,120000,3,-1,2,0,0,1,0,360000,1,1,80,70,20,50,20,80,80,20,80,120000,2,0,0,3,0 ,0,3
1,1,34,1,44,0,0,1,0,0,0,109,1,3,1,2,5,6,4,1,1,0,0,90000,3,-1,1,1,0,1,-1,100000,0,0,70,70,50,80,60,70,60,70,80,40000,1,0,0,4,0 ,0,0
0,1,32,0,32,0,1,1,216000,0,0,50,1,2,1,2,4,7,3,1,1,0,0,216000,4,-1,2,0,0,1,0,360000,1,1,80,70,70,75,70,80,70,80,75,0,1,0,0,1,0 ,0,1
1,1,34,0,39,0,1,1,60000,0,0,30,0,0,0,2,1,1,1,1,1,0,0,80000,1,-1,0,0,0,-1,-1,9999998,0,0,80,80,0,70,60,50,50,50,70,6000,1,0,0,0,0 ,0,1
1,1,34,1,55,0,1,1,40000,0,0,155,1,3,1,2,4,5,3,1,1,1,0,120000,6,0,3,0,0,1,0,100000,1,1,70,70,80,80,70,50,70,70,70,0,1,0,0,1,0 ,0,1
1,1,32,1,30,0,1,2,24000,0,0,100,1,2,1,2,3,5,2,1,0,1,1,90000,4,-1,1,0,0,0,-1,36000,1,1,70,60,65,60,75,70,65,75,75,50000,1,0,0,2,0 ,0,1
0,1,32,0,34,0,1,2,50000,0,0,85,1,3,1,2,4,6,3,1,0,1,0,20000,4,-1,2,1,0,1,0,10000,0,1,70,60,60,75,75,80,50,50,80,60000,2,1,2,3,0 ,2,3
1,1,32,1,28,0,1,2,70000,0,0,100,1,2,1,1,6,7,5,1,1,0,0,250000,5,0,1,0,0,1,0,12000,1,1,70,60,40,50,50,40,50,40,40,70000,2,0,0,3,0 ,0,0
1,1,32,0,42,0,1,1,30000,0,0,20,1,1,1,2,1,1,5,1,1,0,0,30000,5,-1,1,0,0,1,-1,60000,1,0,60,60,0,80,0,60,60,60,60,0,1,0,0,1,0 ,0,1
1,1,34,0,50,0,0,2,1000000,0,0,200,1,2,1,2,6,5,1,1,1,1,1,1000000,3,-1,1,1,0,1,0,1000000,1,1,70,60,50,60,50,50,50,60,100,0,1,0,0,0,0 ,0,1
1,1,32,0,41,0,1,2,100000,1,2,100,1,1,1,2,3,3,1,1,1,1,0,120000,3,0,2,1,0,1,0,200000,1,1,55,65,65,70,75,70,55,70,70,20000,1,0,0,3,0 ,0,3
1,1,32,0,32,0,1,2,50000,1,2,60,1,1,1,2,6,7,3,1,0,0,0,90000,2,-1,1,0,0,1,-1,100000,0,0,60,50,50,60,70,65,55,70,75,40000,2,0,0,3,0 ,0,0
1,1,32,0,36,0,0,2,50000,1,2,70,1,2,1,3,4,6,5,1,1,0,0,130000,3,-1,1,0,0,1,-1,200000,0,0,20,60,80,30,60,60,80,30,30,30000,1,1,0,3,0 ,0,3
1,1,32,1,38,0,1,1,30000,0,0,300,1,3,1,2,4,5,1,1,0,0,0,80000,3,-1,1,0,0,1,0,80000,1,1,60,60,60,70,70,70,60,60,60,30000,1,0,0,1,0 ,0,1
0,1,32,0,27,0,1,2,200000,1,0,70,1,1,1,2,2,5,1,0,0,0,0,300000,6,-1,1,0,0,1,0,1000000,0,1,30,40,20,40,30,30,50,50,30,100000,2,0,0,4,0 ,0,4
0,1,33,1,36,0,0,1,25000,0,0,120,1,2,1,3,4,6,3,1,0,0,0,60000,5,0,1,0,0,1,0,50000,1,0,50,60,50,60,50,50,50,40,20,35000,1,0,0,1,0 ,0,1
1,1,34,0,42,0,1,2,100000,0,0,150,1,1,1,2,6,7,4,1,1,0,0,300000,4,0,1,1,0,1,0,1000000,1,1,60,60,50,60,60,50,40,30,60,100000,2,0,0,1,0 ,0,1
1,1,32,1,53,0,1,1,25000,0,0,35,1,1,1,2,3,1,2,1,1,0,0,80000,3,-1,1,0,0,1,-1,100000,1,1,60,80,60,70,90,90,70,60,50,30000,1,0,0,3,0 ,2,3
0,1,32,0,25,0,1,1,30000,0,0,60,1,2,1,2,3,5,3,1,1,0,0,50000,4,-1,1,0,0,1,-1,10000,1,1,80,50,50,60,50,40,40,70,60,20000,1,0,0,1,0 ,0,1
0,1,32,1,26,0,1,1,10000,0,0,110,1,2,1,2,5,8,3,1,1,0,0,100000,9,0,1,0,0,1,0,50000,1,1,50,50,70,80,50,80,60,60,80,10000,1,0,0,1,0 ,0,1
0,1,33,1,33,0,0,1,0,0,0,180,1,1,1,3,5,7,5,1,1,0,0,50000,4,1,4,1,0,1,0,30000,1,1,90,90,80,80,80,80,80,80,80,50000,1,0,0,0,0 ,0,3
0,1,32,0,39,0,1,1,10000,0,0,40,1,1,1,2,5,8,3,1,1,0,0,20000,2,0,1,0,0,1,0,20000,1,0,99,80,90,90,100,100,100,100,100,10000,1,0,0,1,0 ,0,1
1,1,32,1,33,0,1,1,24000,0,0,60,1,2,1,2,4,6,3,1,1,0,0,72000,3,0,1,0,0,1,-1,40000,1,0,80,70,70,80,80,80,80,90,80,48000,2,0,0,1,0 ,0,1
1,1,32,0,40,0,1,1,40000,0,0,50,1,1,1,2,5,8,2,1,1,0,0,60000,3,-1,1,1,0,1,0,100000,1,1,50,50,50,50,50,50,50,50,50,0,2,0,0,3,0 ,0,1
0,1,32,1,30,0,1,1,10000,0,0,160,1,0,1,2,4,5,6,0,0,0,0,30000,8,0,1,0,0,1,0,80000,1,1,50,70,80,70,60,90,90,70,70,10000,1,0,0,1,0 ,0,1
0,1,32,0,40,0,1,1,30000,0,0,500,1,3,1,2,6,7,1,1,0,0,0,50000,4,-1,1,0,0,1,0,50000,1,1,70,70,70,70,70,70,70,70,70,20000,1,1,2,3,0 ,0,1
0,1,34,0,34,0,1,3,300000,0,0,75,1,2,1,2,6,6,4,1,1,1,1,400000,2,0,1,0,0,1,0,1000000,1,1,50,50,50,50,50,50,50,50,50,100000,2,0,0,1,0 ,0,1
0,1,32,0,64,0,1,1,40800,0,0,10,1,4,1,2,5,5,4,1,1,0,0,40800,4,-1,0,0,0,1,0,72000,1,0,60,60,80,70,80,60,70,60,60,0,1,0,0,1,0 ,0,0
1,1,32,0,60,0,1,1,0,0,0,140,1,1,1,4,6,8,6,1,0,0,0,50000,5,-1,1,0,0,1,0,30000,1,1,80,80,60,80,80,80,80,70,80,0,1,0,0,1,0 ,0,1
1,1,32,0,24,0,1,1,12000,0,0,30,1,0,1,2,8,9,5,1,0,0,0,50000,3,0,1,0,0,1,0,50000,1,1,20,50,50,50,50,50,50,50,50,12000,1,0,0,1,0 ,0,1
0,1,32,0,44,0,1,1,50000,0,0,70,1,2,1,2,5,7,5,1,1,0,0,60000,3,-1,0,0,0,1,-1,80000,1,1,70,70,70,60,70,70,50,60,60,0,1,0,0,4,0 ,0,3
0,1,32,0,56,0,1,2,150000,1,2,103,1,2,1,2,4,5,7,1,0,1,1,250000,3,1,2,1,0,1,-1,200000,1,1,70,70,70,60,60,60,60,70,60,100000,2,0,0,3,0 ,0,3
1,1,32,1,24,0,1,1,12000,0,0,50,1,2,1,2,4,6,3,1,0,0,0,72000,2,0,1,0,0,1,0,30000,1,1,80,77,80,80,75,80,80,80,80,60000,2,0,0,3,0 ,0,0
0,1,32,0,46,0,1,1,500000,0,0,55,1,3,1,2,4,7,3,1,1,1,0,500000,3,1,4,1,0,1,1,1000000,0,0,70,60,50,50,50,60,60,70,70,0,1,1,2,3,0 ,2,3
0,1,32,1,26,0,1,3,200000,1,2,40,1,2,1,2,7,6,6,1,1,1,0,200000,2,1,0,0,0,1,0,300000,1,1,75,65,50,70,70,60,70,60,70,40000,3,1,2,3,1 ,0,3
1,1,32,0,66,0,1,1,10000,0,0,200,1,2,1,2,4,5,3,1,1,0,0,60000,5,-1,1,0,0,1,0,60000,1,1,60,40,40,30,30,30,30,30,30,5000,1,0,0,1,0 ,0,1
1,1,32,0,41,0,1,2,20000,0,0,40,1,4,1,2,4,6,2,1,1,0,0,50000,4,-1,1,0,0,1,-1,70000,1,0,60,70,50,80,60,70,60,70,60,30000,1,0,0,1,0 ,0,1
1,1,34,0,52,0,1,2,120000,1,2,120,1,3,1,2,6,7,3,1,1,1,1,400000,4,0,1,0,0,1,0,150000,1,0,70,70,70,70,70,70,60,70,70,100000,2,0,2,3,0 ,2,0
0,1,32,1,61,0,1,1,35000,0,0,86,0,1,1,3,5,4,1,1,1,0,0,70000,3,0,1,0,0,1,0,35000,1,1,80,70,90,80,70,80,80,80,80,35000,1,0,0,1,0 ,0,0
0,1,32,0,29,0,1,1,48000,0,0,50,1,1,1,2,3,4,2,1,1,0,0,48000,4,-1,0,0,0,1,0,4000,1,1,60,50,60,60,60,50,50,70,70,0,1,0,0,1,0 ,0,1
0,1,32,0,52,0,0,1,100000,0,0,118,1,1,1,2,5,6,1,1,1,1,1,150000,3,1,3,1,0,1,0,200000,1,0,80,80,80,80,80,80,80,80,80,50000,1,0,0,3,0 ,0,3
0,1,32,0,49,0,1,1,30000,0,0,33,0,2,0,2,2,3,4,1,0,0,0,30000,2,-1,1,0,0,1,-1,200000,1,1,50,60,30,60,30,30,30,60,60,0,1,0,0,3,0 ,0,3
0,1,32,0,66,0,1,2,0,1,2,120,1,2,1,2,5,5,1,1,1,0,0,100000,2,1,1,0,0,1,1,60000,1,1,80,80,80,90,90,90,80,90,90,0,1,0,0,1,0 ,0,1
1,1,34,1,42,0,1,2,800000,0,0,85,1,2,1,2,6,8,5,1,1,0,0,300000,2,0,1,0,0,1,-1,240000,0,0,60,50,60,60,50,50,60,60,60,200000,2,0,0,1,0 ,0,1
0,1,32,0,42,0,1,2,500000,1,0,65,1,3,1,1,6,7,8,1,1,1,0,700000,3,0,1,1,0,1,0,5000000,0,0,50,50,30,50,40,50,70,80,80,200000,2,1,2,3,1 ,3,3
0,1,32,0,51,0,1,1,40000,0,0,45,1,2,1,2,5,7,1,0,0,0,0,40000,2,-1,0,0,0,1,0,70000,1,1,60,60,60,60,60,60,60,60,60,0,1,0,0,1,0 ,0,1
1,1,34,1,38,0,1,2,100000,0,0,80,1,2,1,2,6,7,4,1,1,1,1,300000,4,0,1,0,0,1,0,200000,0,0,69,50,60,70,70,70,70,70,60,150000,2,0,0,1,0 ,0,1
0,1,32,1,31,0,1,1,35000,0,0,40,1,3,1,2,5,6,2,1,1,1,1,100000,6,0,1,1,0,1,0,100000,1,1,40,60,40,50,60,50,50,60,60,50000,1,0,0,1,0 ,0,1
1,1,34,0,40,0,1,2,120000,0,0,105,1,2,1,2,5,6,5,1,1,1,1,230000,4,0,0,0,0,1,0,150000,0,0,60,60,80,80,60,70,60,70,70,100000,2,0,0,3,0 ,2,3
1,1,32,0,46,0,1,3,300000,0,0,150,1,1,1,2,7,7,5,1,1,1,0,600000,2,1,1,1,0,1,1,5000000,1,0,50,50,20,50,50,70,60,50,70,300000,2,1,2,3,1 ,0,3
1,1,32,0,48,0,1,1,40000,0,0,40,1,2,0,2,3,3,3,1,1,0,0,40000,2,-1,2,0,0,1,0,100000,1,1,80,80,60,60,80,60,30,80,80,10000,1,0,0,1,0 ,0,1
0,1,34,1,49,0,0,2,120000,0,0,90,1,2,1,3,6,7,3,1,1,1,1,300000,3,1,1,1,0,1,1,350000,1,0,50,80,70,60,70,60,60,70,70,120000,2,0,0,3,0 ,0,1
1,1,32,0,31,0,1,1,40000,0,0,40,1,1,1,2,5,6,2,1,0,0,0,80000,2,-1,0,0,0,1,0,50000,1,1,98,98,98,80,90,90,90,90,80,0,1,0,0,1,0 ,0,1
1,1,32,0,65,0,1,2,0,1,2,86,1,1,1,2,5,6,1,1,1,0,0,84000,2,0,2,0,0,1,0,48000,1,1,65,70,75,75,75,80,75,75,75,0,1,0,0,3,0 ,0,3
1,1,32,1,28,1,1,3,33000,1,2,47,1,1,1,1,4,6,4,1,1,0,0,80000,2,-1,0,0,0,1,0,12000,1,1,70,20,50,50,50,50,60,70,70,30000,2,0,2,3,0 ,2,3
0,1,32,0,27,0,1,1,0,0,0,100,1,1,1,3,5,10,2,1,0,0,0,100000,3,-1,1,0,0,1,-1,50000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,4,0 ,0,3
0,1,34,0,70,0,1,2,0,1,2,125,1,2,1,2,7,7,2,1,1,0,0,800000,5,1,4,0,0,1,1,150000,1,1,60,50,50,60,60,60,60,60,60,300000,2,0,0,0,0 ,0,1
0,1,34,0,42,0,0,3,100000,0,0,85,1,3,1,2,5,7,4,1,1,0,0,100000,3,-1,0,0,0,1,0,1000000,0,0,70,80,60,90,80,65,80,69,80,0,2,0,0,1,0 ,0,1
0,1,34,0,85,0,1,1,0,1,2,90,1,2,1,3,6,6,3,1,1,0,0,100000,2,-1,1,0,0,1,0,80000,1,1,80,80,80,90,90,85,85,90,80,0,1,0,0,1,0 ,0,1
0,1,32,1,36,0,1,1,90000,0,0,56,1,2,1,2,6,6,5,1,1,1,0,130000,4,0,2,0,0,1,0,90000,1,1,80,50,70,70,60,50,30,50,60,50000,1,0,0,3,0 ,0,3
1,1,32,0,46,0,1,2,200000,1,0,140,1,1,1,2,6,6,3,1,1,1,1,300000,3,0,1,0,0,1,0,50000,1,0,60,60,60,60,60,60,60,60,60,100000,2,1,0,3,0 ,0,3
0,1,32,0,36,0,1,2,130000,1,2,113,1,2,1,2,6,7,4,1,0,0,0,260000,5,1,1,1,0,1,0,200000,1,1,70,75,70,80,70,60,80,80,70,130000,2,0,2,3,0 ,0,3
1,1,32,1,48,0,1,1,0,0,0,90,1,2,1,2,5,7,2,1,1,0,0,70000,2,-1,1,0,0,1,0,50000,1,0,60,60,60,50,50,50,60,60,60,0,1,0,0,1,0 ,0,0
1,1,32,1,30,0,1,1,60000,0,0,90,1,2,1,2,5,7,3,1,0,0,0,120000,2,0,1,0,0,1,0,100000,1,1,60,60,60,60,60,60,60,60,60,60000,1,0,0,3,0 ,0,0
1,1,32,0,44,0,0,1,50000,1,2,90,1,1,1,1,5,6,2,1,1,0,0,80000,2,0,1,0,0,1,0,100000,1,1,80,60,60,60,70,60,60,70,60,30000,1,0,0,1,0 ,0,0
1,1,32,1,35,0,1,1,100000,0,0,87,1,3,1,1,7,8,2,1,1,1,1,200000,3,0,3,1,0,1,0,100000,1,1,60,50,50,70,70,50,80,80,80,100000,1,0,0,3,0 ,0,1
1,1,32,1,45,0,1,1,50000,0,0,110,1,1,1,2,4,7,1,1,1,0,0,100000,3,0,1,1,0,1,0,80000,1,1,70,70,70,50,50,50,60,70,70,50000,1,0,0,1,0 ,0,0
0,1,32,1,58,0,1,1,0,1,2,80,1,3,1,2,6,6,4,1,1,0,0,60000,2,0,1,0,0,1,0,50000,1,0,80,70,70,70,70,80,80,80,85,0,1,0,0,0,0 ,0,1
1,1,32,1,62,0,1,1,10000,0,0,70,1,2,1,3,4,5,1,1,1,0,0,100000,4,0,1,0,0,1,0,50000,1,0,70,70,70,70,70,70,70,70,70,30000,1,0,0,1,0 ,0,1
0,1,32,0,47,0,1,1,50000,0,0,100,1,1,1,2,2,8,1,1,1,1,0,100000,3,0,0,0,0,1,-1,1000000,1,0,60,70,60,50,60,60,60,50,60,50000,1,0,0,1,0 ,0,1
0,1,32,1,30,0,1,3,0,1,2,80,1,3,1,2,7,8,4,1,1,1,0,150000,5,0,1,1,0,1,0,150000,0,1,70,70,60,70,70,80,90,70,70,150000,3,0,0,2,0 ,0,1
1,1,37,1,37,0,1,1,15000,0,1,70,1,0,0,2,3,3,1,1,0,0,0,38400,4,-1,0,0,0,1,-1,24000,0,1,70,30,10,70,30,48,48,40,10,18000,1,0,0,2,0 ,0,1
1,1,36,0,82,0,1,1,0,1,0,60,0,0,1,1,3,4,5,1,1,0,0,60000,4,-1,1,0,0,1,-1,50000,1,1,70,50,50,40,60,60,40,40,40,0,1,0,0,1,0 ,0,1
0,0,36,1,37,1,0,1,4000,0,0,90,1,3,1,2,1,3,1,1,1,0,0,6000,4,-1,1,0,0,1,0,40000,1,1,60,60,60,60,70,70,60,60,60,7000,1,0,0,3,0 ,0,1
1,0,35,0,38,1,1,1,3500,0,0,300,1,4,1,2,5,4,9,1,0,0,0,7500,4,0,1,1,0,1,0,20000,1,1,60,95,100,90,70,80,97,75,90,2000,1,0,0,1,0 ,0,1
1,1,36,1,50,0,1,1,10000,0,0,100,1,2,1,1,5,5,2,1,1,0,0,50000,4,0,1,0,0,1,0,30000,1,1,70,70,70,80,70,60,70,60,60,30000,1,0,0,3,0 ,0,3
0,0,35,0,65,1,1,1,1800,0,0,160,1,1,1,3,5,4,4,1,1,0,0,51600,3,-1,1,0,0,1,-1,30000,1,1,100,90,80,100,50,100,100,60,60,1800,1,0,0,1,0 ,0,1
0,0,36,1,42,1,1,1,1200,0,0,50,1,1,0,3,3,3,1,1,1,0,0,25200,2,-1,1,0,0,1,-1,20000,1,1,80,70,60,70,70,70,60,70,70,24000,1,0,0,1,0 ,0,1
0,1,36,1,37,1,1,1,25000,0,0,140,1,3,1,2,5,6,3,1,0,0,0,50000,4,1,1,0,0,1,0,100000,1,0,60,60,60,60,50,60,70,60,70,25000,1,0,0,1,0 ,0,1
0,1,36,0,38,0,1,1,0,0,0,80,1,1,1,1,1,1,1,1,1,0,0,30000,3,0,1,0,0,1,-1,1000000,0,0,50,60,0,50,50,0,80,40,60,15000,1,0,0,3,0 ,0,1
0,1,36,0,25,0,1,2,70000,0,1,80,1,1,1,2,4,7,2,1,1,0,0,120000,2,-1,0,0,0,1,0,100000,0,1,60,60,50,60,60,60,60,60,60,50000,1,0,0,1,0 ,0,1
0,1,36,0,29,1,1,2,70000,0,0,88,1,1,1,2,2,8,1,1,1,1,1,100000,3,0,1,0,0,1,1,150000,1,1,70,60,50,80,80,70,85,70,50,30000,1,0,0,3,0 ,0,3
0,1,35,1,62,1,0,1,10000,0,0,240,1,2,1,1,5,5,1,1,1,0,0,16000,2,0,2,1,0,1,0,25000,1,1,60,90,80,80,70,80,80,70,70,4500,1,0,0,1,0 ,0,1
0,1,37,1,37,0,1,1,0,0,0,90,1,1,1,3,5,7,2,1,0,0,0,45000,7,0,1,0,0,1,0,25000,1,1,60,60,60,60,60,60,60,60,60,20000,1,0,0,1,0 ,0,1
1,0,35,0,43,1,1,1,15000,1,0,180,1,4,1,2,5,7,3,1,1,0,0,30000,3,0,1,0,0,1,-1,80000,1,1,75,75,70,70,70,70,70,80,75,15000,1,0,0,1,0 ,0,1
0,1,35,0,24,1,0,1,25000,0,0,150,1,3,1,2,4,6,3,1,0,0,0,75000,7,0,0,0,0,1,0,80000,1,1,80,80,80,80,80,80,80,80,80,35000,1,0,0,1,0 ,0,1
0,0,36,0,64,0,1,1,3000,0,0,120,0,1,1,4,5,5,3,1,1,0,0,4000,2,0,1,0,0,1,0,2000,1,0,80,70,70,70,70,70,70,70,80,2000,1,0,0,1,0 ,0,1
1,0,35,0,64,1,1,1,40000,0,0,220,1,3,1,2,5,5,5,1,1,0,0,70000,4,0,1,1,0,1,0,60000,1,0,60,80,60,60,60,60,80,100,80,0,1,0,2,1,0 ,0,1
0,0,36,0,57,1,1,1,5000,0,0,200,1,4,0,2,4,5,2,1,0,0,0,5000,3,-1,1,0,0,1,-1,20000,1,1,70,70,80,80,75,70,65,70,75,0,1,0,0,1,0 ,0,1
1,1,37,0,43,0,1,1,30000,0,0,210,0,1,0,2,3,3,5,1,0,0,0,60000,5,-1,1,0,0,1,-1,80000,0,0,50,10,40,60,30,40,50,50,60,20000,1,0,0,3,0 ,0,3
1,0,36,0,68,1,1,1,5000,0,0,90,1,1,1,2,5,5,1,1,0,0,0,100000,3,0,1,0,0,1,0,10000,1,1,90,90,90,90,90,90,90,90,90,0,1,0,0,1,0 ,0,1
0,1,36,0,60,1,1,1,0,0,0,100,1,1,1,2,4,5,3,1,1,0,0,20000,2,0,2,0,0,1,0,23000,1,1,70,80,80,75,60,70,70,80,75,0,1,0,0,3,0 ,0,0
0,1,35,0,57,1,0,1,30000,0,0,110,1,3,1,2,3,5,1,1,1,0,0,35000,4,-1,1,0,0,1,-1,20000,1,1,80,80,75,75,75,80,80,70,80,3000,1,0,0,0,0 ,0,0
1,1,36,1,61,0,1,1,40000,0,0,63,0,0,1,2,3,3,5,1,1,0,0,50000,3,-1,1,0,0,1,-1,20000,1,0,40,40,30,60,80,60,70,70,30,0,1,0,0,3,0 ,0,3
